Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Merlot,2024,2,3695,13600965.41,9823078.01
Sucursal Centro,Pinot Noir,2024,2,5985,55410046.56,43065074.36
Sucursal Centro,Chardonnay,2024,2,6541,36214294.86,22750289.33
Sucursal Centro,Sauvignon Blanc,2024,2,3436,12228829.42,7386615.69
Sucursal Sur,Cabernet Sauvignon,2024,2,7672,43200279.98,32228032.98
Sucursal Sur,Merlot,2024,2,4069,14175047.35,8795137.03
Sucursal Sur,Pinot Noir,2024,2,6019,62066837.07,43108958.15
Sucursal Sur,Chardonnay,2024,2,6285,37952941.4,24370521.19
Sucursal Sur,Sauvignon Blanc,2024,2,3222,12994643.6,9736806.92
Sucursal Norte,Cabernet Sauvignon,2024,3,7623,45237785.27,34049705.18
Sucursal Norte,Merlot,2024,3,3640,13345638.35,8853741.08
Sucursal Norte,Pinot Noir,2024,3,6688,67932680.48,46541631.27
Sucursal Norte,Chardonnay,2024,3,6202,34202113.96,25775058.71
Sucursal Norte,Sauvignon Blanc,2024,3,3420,12721286.32,9209076.11
Sucursal Centro,Cabernet Sauvignon,2024,3,7111,44497851.47,32819150.72
Sucursal Centro,Merlot,2024,3,3934,13914728.45,10218164.87
Sucursal Centro,Pinot Noir,2024,3,6604,71227645.77,52933511.67
Sucursal Centro,Chardonnay,2024,3,6324,37937774.23,25684575.81
Sucursal Centro,Sauvignon Blanc,2024,3,3274,12112618.52,9226125.3
Sucursal Sur,Cabernet Sauvignon,2024,3,6960,40673217.82,26099806.42
Sucursal Sur,Merlot,2024,3,3816,13835661.62,10010671.52
Sucursal Sur,Pinot Noir,2024,3,6411,58585284.9,42504274.24
Sucursal Sur,Chardonnay,2024,3,6758,37748423.27,22951026.97
Sucursal Sur,Sauvignon Blanc,2024,3,3717,14029251.83,8955041.07
Sucursal Norte,Cabernet Sauvignon,2024,4,7423,42557402.89,29604107.34
Sucursal Norte,Merlot,2024,4,4355,14463996.09,11082315.53
Sucursal Norte,Pinot Noir,2024,4,5864,58832267.0,38993797.17
Sucursal Norte,Chardonnay,2024,4,6679,38233597.82,24414433.64
Sucursal Norte,Sauvignon Blanc,2024,4,3157,12623646.12,8139795.15
Sucursal Centro,Cabernet Sauvignon,2024,4,7331,45528533.46,31811810.31
Sucursal Centro,Merlot,2024,4,4063,13556603.42,8636404.42
Sucursal Centro,Pinot Noir,2024,4,5618,58282562.24,46575664.06
Sucursal Centro,Chardonnay,2024,4,6310,38546034.72,30649384.41
Sucursal Centro,Sauvignon Blanc,2024,4,3266,11946388.63,8479269.48
Sucursal Sur,Cabernet Sauvignon,2024,4,7397,49520838.38,34210739.09
Sucursal Sur,Merlot,2024,4,4281,16571097.71,10061225.94
Sucursal Sur,Pinot Noir,2024,4,6737,66807235.0,43852594.16
Sucursal Sur,Chardonnay,2024,4,6373,37571590.67,23124443.9
Sucursal Sur,Sauvignon Blanc,2024,4,3733,13130953.86,10290063.56
Sucursal Norte,Cabernet Sauvignon,2024,5,7447,45646098.61,33429818.01
Sucursal Norte,Merlot,2024,5,4399,17274112.78,12092991.05
Sucursal Norte,Pinot Noir,2024,5,5800,57211254.63,45496838.14
Sucursal Norte,Chardonnay,2024,5,6234,34107844.82,27169616.32
Sucursal Norte,Sauvignon Blanc,2024,5,3479,12226552.31,8702203.43
Sucursal Centro,Cabernet Sauvignon,2024,5,7264,44851066.05,33866054.9
Sucursal Centro,Merlot,2024,5,4328,14467612.25,10515492.73
Sucursal Centro,Pinot Noir,2024,5,6104,57879615.12,38163636.16
Sucursal Centro,Chardonnay,2024,5,7187,45025205.47,31913592.94
Sucursal Centro,Sauvignon Blanc,2024,5,3415,12694515.39,8509532.45
Sucursal Sur,Cabernet Sauvignon,2024,5,6992,47483188.45,30411487.58
Sucursal Sur,Merlot,2024,5,3734,13568260.94,9137950.31
Sucursal Sur,Pinot Noir,2024,5,5633,56044049.15,43215270.38
Sucursal Sur,Chardonnay,2024,5,6987,44561031.65,31985166.49
Sucursal Sur,Sauvignon Blanc,2024,5,3623,14172939.24,8534004.46
Sucursal Norte,Cabernet Sauvignon,2024,6,7884,49131066.75,36712589.56
Sucursal Norte,Merlot,2024,6,4272,16315268.43,11808112.45
Sucursal Norte,Pinot Noir,2024,6,6675,70819695.66,42665476.5
Sucursal Norte,Chardonnay,2024,6,6401,34113178.3,22124889.07
Sucursal Norte,Sauvignon Blanc,2024,6,3657,13499866.01,8132309.46
Sucursal Centro,Cabernet Sauvignon,2024,6,7566,48159982.51,32032321.15
Sucursal Centro,Merlot,2024,6,4051,14033599.79,10955610.36
Sucursal Centro,Pinot Noir,2024,6,6552,67959900.74,41566693.97
Sucursal Centro,Chardonnay,2024,6,6704,36925428.23,23942655.44
Sucursal Centro,Sauvignon Blanc,2024,6,3367,11832126.84,7711928.92
Sucursal Sur,Cabernet Sauvignon,2024,6,7429,50733238.81,39421260.31
Sucursal Sur,Merlot,2024,6,4248,16794887.27,12258042.78
Sucursal Sur,Pinot Noir,2024,6,6269,68630022.93,54769379.7
Sucursal Sur,Chardonnay,2024,6,6087,37858384.25,25296173.31
Sucursal Sur,Sauvignon Blanc,2024,6,3352,11906185.65,7683691.34
Sucursal Norte,Cabernet Sauvignon,2024,7,7195,43632435.55,28451165.59
Sucursal Norte,Merlot,2024,7,3856,14900895.83,9632416.9
Sucursal Norte,Pinot Noir,2024,7,6665,61456463.29,43664086.56
Sucursal Norte,Chardonnay,2024,7,6601,41102438.77,25577821.66
Sucursal Norte,Sauvignon Blanc,2024,7,3519,14386061.62,10000353.78
Sucursal Centro,Cabernet Sauvignon,2024,7,6795,40082164.11,24116491.83
Sucursal Centro,Merlot,2024,7,4339,16941010.97,10637216.48
Sucursal Centro,Pinot Noir,2024,7,5856,59326825.4,38330085.06
Sucursal Centro,Chardonnay,2024,7,6599,39628229.8,27668941.24
Sucursal Centro,Sauvignon Blanc,2024,7,3844,15715912.31,11706259.38
Sucursal Sur,Cabernet Sauvignon,2024,7,7860,52963496.27,34838592.23
Sucursal Sur,Merlot,2024,7,4193,14598512.82,9353716.42
Sucursal Sur,Pinot Noir,2024,7,6657,71527599.97,50451804.91
Sucursal Sur,Chardonnay,2024,7,6378,37898474.67,25486713.94
Sucursal Sur,Sauvignon Blanc,2024,7,3198,11580347.21,8626990.94
Sucursal Norte,Cabernet Sauvignon,2024,8,7667,43130785.31,30494200.56
Sucursal Norte,Merlot,2024,8,4226,15093407.17,11476001.92
Sucursal Norte,Pinot Noir,2024,8,6113,55162602.06,43208227.11
Sucursal Norte,Chardonnay,2024,8,6534,35717828.73,24240810.02
Sucursal Norte,Sauvignon Blanc,2024,8,3213,11067530.36,8555186.84
Sucursal Centro,Cabernet Sauvignon,2024,8,6901,42829486.43,28284943.21
Sucursal Centro,Merlot,2024,8,3673,14018789.26,11079284.67
Sucursal Centro,Pinot Noir,2024,8,6207,66613399.52,45127318.58
Sucursal Centro,Chardonnay,2024,8,6873,36198442.32,23073968.25
Sucursal Centro,Sauvignon Blanc,2024,8,3604,14702692.65,11199320.56
Sucursal Sur,Cabernet Sauvignon,2024,8,6662,39706998.05,31384067.79
Sucursal Sur,Merlot,2024,8,4266,14804236.63,11678050.82
Sucursal Sur,Pinot Noir,2024,8,5681,62107745.98,48619384.6
Sucursal Sur,Chardonnay,2024,8,6359,36880879.0,27999745.27
Sucursal Sur,Sauvignon Blanc,2024,8,3565,14706345.48,10955807.06
Sucursal Norte,Cabernet Sauvignon,2024,9,7773,46922679.3,33851835.45
Sucursal Norte,Merlot,2024,9,4397,15288164.4,10611845.37
Sucursal Norte,Pinot Noir,2024,9,5983,64105412.9,46873478.62
Sucursal Norte,Chardonnay,2024,9,6528,35674036.8,24057427.79
Sucursal Norte,Sauvignon Blanc,2024,9,3215,12660429.71,7740069.09
Sucursal Centro,Cabernet Sauvignon,2024,9,7775,50767688.41,32289920.2
Sucursal Centro,Merlot,2024,9,4108,16394479.34,10004115.59
Sucursal Centro,Pinot Noir,2024,9,6614,67684701.55,53650388.64
Sucursal Centro,Chardonnay,2024,9,7214,40252499.19,27934276.33
Sucursal Centro,Sauvignon Blanc,2024,9,3194,13095409.66,8907097.23
Sucursal Sur,Cabernet Sauvignon,2024,9,7668,49973279.36,31881048.06
Sucursal Sur,Merlot,2024,9,4310,14704474.19,10248475.06
Sucursal Sur,Pinot Noir,2024,9,6648,71054092.98,48105156.57
Sucursal Sur,Chardonnay,2024,9,6542,36293646.17,26470272.91
Sucursal Sur,Sauvignon Blanc,2024,9,3172,13242485.76,10294326.36
Sucursal Norte,Cabernet Sauvignon,2024,10,7316,46365962.36,34649211.29
Sucursal Norte,Merlot,2024,10,4096,14047053.01,8797088.96
Sucursal Norte,Pinot Noir,2024,10,6616,66522625.79,48593091.37
Sucursal Norte,Chardonnay,2024,10,6638,36391030.8,23106939.1
Sucursal Norte,Sauvignon Blanc,2024,10,3708,14476663.82,11043907.08
Sucursal Centro,Cabernet Sauvignon,2024,10,6832,46163679.64,34293697.27
Sucursal Centro,Merlot,2024,10,4050,14841529.55,10105908.88
Sucursal Centro,Pinot Noir,2024,10,6390,68851757.33,52793697.46
Sucursal Centro,Chardonnay,2024,10,6795,38608056.8,25119267.19
Sucursal Centro,Sauvignon Blanc,2024,10,3364,13118668.93,10307556.47
Sucursal Sur,Cabernet Sauvignon,2024,10,7628,43802158.97,28338850.05
Sucursal Sur,Merlot,2024,10,3790,14886604.59,11351252.24
Sucursal Sur,Pinot Noir,2024,10,6032,62015216.96,40446443.04
Sucursal Sur,Chardonnay,2024,10,7024,41345515.15,26990565.55
Sucursal Sur,Sauvignon Blanc,2024,10,3450,12740913.16,8355763.6
Sucursal Norte,Cabernet Sauvignon,2024,11,7821,50332127.0,34172422.05
Sucursal Norte,Merlot,2024,11,4297,15611676.1,11512792.5
Sucursal Norte,Pinot Noir,2024,11,6566,63223380.38,41090837.32
Sucursal Norte,Chardonnay,2024,11,7002,44450507.13,35286599.94
Sucursal Norte,Sauvignon Blanc,2024,11,3409,11947738.99,8604068.52
Sucursal Centro,Cabernet Sauvignon,2024,11,7662,48717437.18,33076312.05
Sucursal Centro,Merlot,2024,11,3602,14443670.12,11344630.92
Sucursal Centro,Pinot Noir,2024,11,6785,72561737.71,50226288.31
Sucursal Centro,Chardonnay,2024,11,6499,37957981.2,28339265.76
Sucursal Centro,Sauvignon Blanc,2024,11,3217,11046570.11,8392807.34
Sucursal Sur,Cabernet Sauvignon,2024,11,7064,44974368.12,28782910.34
Sucursal Sur,Merlot,2024,11,3602,13202891.97,9486573.21
Sucursal Sur,Pinot Noir,2024,11,6317,68584846.09,54030173.83
Sucursal Sur,Chardonnay,2024,11,6622,41425494.07,26948545.26
Sucursal Sur,Sauvignon Blanc,2024,11,3742,14009655.2,11019220.9
Sucursal Norte,Cabernet Sauvignon,2024,12,6885,40136451.54,24427425.68
Sucursal Norte,Merlot,2024,12,4285,17230414.02,11818970.55
Sucursal Norte,Pinot Noir,2024,12,6004,63905951.03,45258365.47
Sucursal Norte,Chardonnay,2024,12,6495,38707789.55,30332770.29
Sucursal Norte,Sauvignon Blanc,2024,12,3174,10897858.53,8320718.77
Sucursal Centro,Cabernet Sauvignon,2024,12,7185,40349021.59,24556628.34
Sucursal Centro,Merlot,2024,12,4252,15446602.22,11848067.13
Sucursal Centro,Pinot Noir,2024,12,5909,56899281.44,42826595.68
Sucursal Centro,Chardonnay,2024,12,6617,37810735.76,28182480.78
Sucursal Centro,Sauvignon Blanc,2024,12,3741,15469859.47,12075981.85
Sucursal Sur,Cabernet Sauvignon,2024,12,7632,45857803.31,30840195.1
Sucursal Sur,Merlot,2024,12,3746,13192437.32,8641006.32
Sucursal Sur,Pinot Noir,2024,12,5638,60811545.63,39228849.32
Sucursal Sur,Chardonnay,2024,12,7100,44748077.77,32902527.42
Sucursal Sur,Sauvignon Blanc,2024,12,3829,15659839.76,10555085.43
