Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Norte,Coca Cola,2024,7,14708,79960541.53,51398681.23
Sucursal Norte,Fanta,2024,7,798,561272.2,370753.85
Sucursal Norte,Sprite,2024,7,5550,14484914.21,9721115.77
Sucursal Norte,7 Up,2024,7,4819,7703881.14,5340896.81
Sucursal Norte,Pepsi,2024,7,8104,27600401.1,21024123.86
Sucursal Centro,Coca Cola,2024,7,14737,80102841.02,48462101.01
Sucursal Centro,Fanta,2024,7,884,646216.76,439687.89
Sucursal Centro,Sprite,2024,7,5725,16402899.9,11875427.54
Sucursal Centro,7 Up,2024,7,5518,7873453.33,6207923.17
Sucursal Centro,Pepsi,2024,7,7308,26334518.75,19913748.67
Sucursal Sur,Coca Cola,2024,7,14864,83784789.77,52663425.44
Sucursal Sur,Fanta,2024,7,847,625656.25,386426.81
Sucursal Sur,Sprite,2024,7,4755,13015721.5,8007636.88
Sucursal Sur,7 Up,2024,7,4583,7390598.87,4697988.14
Sucursal Sur,Pepsi,2024,7,8516,27734137.52,19613439.39
Sucursal Norte,Coca Cola,2024,8,15795,96641152.69,62069632.44
Sucursal Norte,Fanta,2024,8,834,636624.84,497843.53
Sucursal Norte,Sprite,2024,8,4930,13258636.88,10447868.07
Sucursal Norte,7 Up,2024,8,4954,7695509.74,4964006.38
Sucursal Norte,Pepsi,2024,8,7710,29010138.06,20538192.36
Sucursal Centro,Coca Cola,2024,8,15186,83963485.67,50964632.42
Sucursal Centro,Fanta,2024,8,883,600082.15,376513.87
Sucursal Centro,Sprite,2024,8,5503,13830804.59,10796275.94
Sucursal Centro,7 Up,2024,8,5354,8084409.04,5534809.75
Sucursal Centro,Pepsi,2024,8,7598,26863133.11,16642743.19
Sucursal Sur,Coca Cola,2024,8,16053,93313821.17,57058641.45
Sucursal Sur,Fanta,2024,8,827,567712.99,354880.26
Sucursal Sur,Sprite,2024,8,5499,14757727.25,9198379.72
Sucursal Sur,7 Up,2024,8,5282,8604279.2,6351789.38
Sucursal Sur,Pepsi,2024,8,7608,26169827.65,19037685.77
Sucursal Norte,Coca Cola,2024,9,13601,84831700.31,56773559.36
Sucursal Norte,Fanta,2024,9,805,573170.58,402826.07
Sucursal Norte,Sprite,2024,9,5124,13229604.52,9457071.51
Sucursal Norte,7 Up,2024,9,5093,7973232.4,5284543.63
Sucursal Norte,Pepsi,2024,9,8337,30597280.15,21170114.98
Sucursal Centro,Coca Cola,2024,9,15706,91719324.89,70836357.93
Sucursal Centro,Fanta,2024,9,853,573372.37,383081.76
Sucursal Centro,Sprite,2024,9,5156,15367650.98,11506722.6
Sucursal Centro,7 Up,2024,9,5136,7982532.14,5795061.34
Sucursal Centro,Pepsi,2024,9,8083,28642005.34,17530374.15
Sucursal Sur,Coca Cola,2024,9,14930,82928874.69,60618065.87
Sucursal Sur,Fanta,2024,9,862,580334.34,376586.81
Sucursal Sur,Sprite,2024,9,5164,13152571.73,9218994.82
Sucursal Sur,7 Up,2024,9,4923,7626723.43,6022824.65
Sucursal Sur,Pepsi,2024,9,7453,26278307.97,18045950.24
Sucursal Norte,Coca Cola,2024,10,13199,79638272.27,59562780.45
Sucursal Norte,Fanta,2024,10,852,565560.27,412588.45
Sucursal Norte,Sprite,2024,10,4903,12555836.15,9649983.56
Sucursal Norte,7 Up,2024,10,4820,7164919.84,4881710.63
Sucursal Norte,Pepsi,2024,10,7563,26008794.46,18759049.38
Sucursal Centro,Coca Cola,2024,10,14175,86400833.79,63372609.31
Sucursal Centro,Fanta,2024,10,757,572636.38,420694.98
Sucursal Centro,Sprite,2024,10,5001,12736517.81,8834013.06
Sucursal Centro,7 Up,2024,10,4888,7076803.93,4856796.88
Sucursal Centro,Pepsi,2024,10,7748,29487729.85,23005167.37
Sucursal Sur,Coca Cola,2024,10,14393,79626570.86,58963926.79
Sucursal Sur,Fanta,2024,10,849,579688.94,446010.46
Sucursal Sur,Sprite,2024,10,5102,15553007.45,9851481.31
Sucursal Sur,7 Up,2024,10,5541,7595786.87,5993648.9
Sucursal Sur,Pepsi,2024,10,8655,29284470.53,20826407.04
Sucursal Norte,Coca Cola,2024,11,13468,70786475.25,45356765.62
Sucursal Norte,Fanta,2024,11,881,643010.79,390366.14
Sucursal Norte,Sprite,2024,11,5369,14473946.3,8915891.07
Sucursal Norte,7 Up,2024,11,4826,7537983.69,5383054.76
Sucursal Norte,Pepsi,2024,11,8334,28791134.28,22770243.07
Sucursal Centro,Coca Cola,2024,11,13574,70727075.68,47945096.67
Sucursal Centro,Fanta,2024,11,823,651414.77,497265.74
Sucursal Centro,Sprite,2024,11,5466,13877487.79,10537607.17
Sucursal Centro,7 Up,2024,11,4749,7620595.36,4594940.59
Sucursal Centro,Pepsi,2024,11,8587,30664220.51,22811062.94
Sucursal Sur,Coca Cola,2024,11,13570,69886553.36,44021427.61
Sucursal Sur,Fanta,2024,11,799,612904.99,385737.62
Sucursal Sur,Sprite,2024,11,5478,14725655.99,11391826.73
Sucursal Sur,7 Up,2024,11,4773,7856337.25,5833535.83
Sucursal Sur,Pepsi,2024,11,8436,31331353.37,24236927.79
Sucursal Norte,Coca Cola,2024,12,13321,81513192.73,57979355.42
Sucursal Norte,Fanta,2024,12,756,520251.57,352764.14
Sucursal Norte,Sprite,2024,12,5277,15131880.67,12089596.72
Sucursal Norte,7 Up,2024,12,4808,6504277.35,4095937.13
Sucursal Norte,Pepsi,2024,12,8486,27399879.46,18298955.28
Sucursal Centro,Coca Cola,2024,12,14722,85462604.88,61674622.27
Sucursal Centro,Fanta,2024,12,796,626105.45,463575.4
Sucursal Centro,Sprite,2024,12,4944,14134892.93,10173491.61
Sucursal Centro,7 Up,2024,12,4698,7122672.41,5397548.8
Sucursal Centro,Pepsi,2024,12,7668,25144934.67,18183827.03
Sucursal Sur,Coca Cola,2024,12,15662,86061946.66,57950077.96
Sucursal Sur,Fanta,2024,12,811,612620.91,461513.29
Sucursal Sur,Sprite,2024,12,5596,14088772.67,8721762.43
Sucursal Sur,7 Up,2024,12,5339,7316262.52,4971878.15
Sucursal Sur,Pepsi,2024,12,8524,29306588.29,17792069.37
